Bagé,Processo de segunda ordem e efeitos não locais para um modelo bosônico integrável num potencial com três poços alinhados,Arlei Prestes Tonel,01/11/2017 - 30/10/2020
Bagé,PRODUÇÃO DE COMBUSTÍVEIS A PARTIR DE RESÍDUOS ORGÂNICOS,Sabrina Neves da Silva,10/07/2018 - 10/12/2020
Bagé,PROJETO BIOGÁS/RSUs: Avaliação do Potencial de Geração de Energia Renovável Proveniente de Resíduos Sólidos Urbanos Biogaseificados (Biogás),Cristine Machado Schwanke,01/06/2017 - 31/05/2021
Bagé,PROJETO E CONSTRUÇÃO DE MÓDULO MULTIFUNCIONAL DIDÁTICO-INDUSTRIAL DE PRODUÇÃO DE BIOENERGIA: 1ª. ETAPA,Cristine Machado Schwanke,13/04/2019 - 31/03/2023
Bagé,Propriedades ópticas e estruturais de compostos orgânicos com aplicação em optoeletrônica,Eduardo Ceretta Moreira,12/03/2018 - 12/03/2022
Bagé,Qualifica dos ácidos graxos de microalgas por espectroscopia Raman.,Paulo Fernando Marques Duarte Filho,19/05/2018 - 31/12/2020
Bagé,Quantificação de fitoquímicos em frutos e hortaliças e avaliação de sua estabilidade em produtos derivados.,Miriane Lucas Azevedo,30/06/2016 - 29/06/2020
Bagé,Relações entre o sistema solo-planta-animal e a produção agropecuária,Ana Paula Ludtke Ferreira,01/03/2017 - 28/02/2020
Bagé,REPE REVISTA ELETRÔNICA DE PESQUISA EM ENGENHARIA,ESTEVÃN MARTINS DE OLIVEIRA,21/03/2019 - 20/12/2019
Bagé,SECAGEM E DESIDRATAÇÃO OSMÓTICA DE MATERIAIS BIOLÓGICOS IN NATURA E PRÉ-TRATADO OSMOTICAMENTE,Marcilio Machado Morais,01/03/2017 - 31/12/2019
Bagé,Sequência do Desenvolvimento de inibidores naturais de corrosão (II),Alexandre Ferreira Galio,15/02/2018 - 11/02/2022
Bagé,"Síntese de derivados do 1,2,3-propanotriol a partir de reações de halogenação e oxidação  Fase II",Tales Leandro Costa Martins,24/04/2018 - 30/12/2019
Bagé,SUPLEMENTAÇÃO DE LEVEDURAS COM ÓLEOS VEGETAIS E AZEITE DE OLIVA,Valéria Terra Crexi,05/05/2019 - 05/05/2020
Bagé,Tecnologias Educacionais no Ensino de Ciências,Vania Elisabeth Barlette,05/11/2018 - 05/12/2020
Bagé,Tecnologias para Informática na Educação,Sandra Dutra Piovesan,30/03/2018 - 29/03/2022
Bagé,Tecnologias termoquímicas para uso do capim annoni,Rodolfo Rodrigues,01/04/2019 - 01/04/2022
Bagé,Uso de Recursos Digitais por Aprendizes de Inglês como Língua Adicional na UNIPAMPA: uma proposta autônoma e colaborativa,Gabriela Bohlmann Duarte,21/08/2017 - 20/12/2019
Bagé,Utilização de resíduos sólidos como matéria prima na construção civil,Maria Alejandra Liendo,01/04/2017 - 30/05/2019
Bagé,Utilização e análise das variáveis atmosféricas na equação do balanço da energia cinética da Camada Limite Convectiva na região da campanha/RS.,Carla Kipper,01/04/2018 - 31/03/2021
Bagé,"Variação linguística: descrição, ensino e formação de professores",Taíse Simioni,01/03/2018 - 31/12/2021
Bagé,? Lugar(es) da Etnomusicologia no Ensino Superior,Luana Zambiazzi dos Santos,15/04/2019 - 31/12/2022
Caçapava do sul,Análise da adesão à coleta seletiva no município de Caçapava do Sul-RS,Rafaela Rios,01/04/2019 - 10/12/2019
Caçapava do sul,Análise Espectroscópica de Planetas e Luas do Sistema Solar,vinicius de abreu oliveira,06/03/2017 - 05/03/2020
Caçapava do sul,Aprendizagem de máquina para gerenciamento inteligente de usinas de beneficiamento de minérios,Ítalo Gomes Gonçalves,01/03/2018 - 31/12/2019
Caçapava do sul,Atividade Experimental Problematizada (AEP): estrutura teórico-metodológica como estratégia pedagógica qualificadora ao ensino experimental em Ciências,ANDRE LUÍS SILVA DA SILVA,01/04/2018 - 30/03/2020
Caçapava do sul,Atividades Experimentais Investigativas e Resolução de Problemas na Formação Inicial e  Continuada de Professores de Ciências da Natureza,Mara Elisângela Jappe Goi,15/05/2018 - 15/05/2020
Caçapava do sul,Avaliação dos efeitos do herbicida Roundup sobre o desenvolvimento de Drosophila melanogaster,Cristiane Lenz Dalla Corte,01/07/2017 - 30/06/2019
Caçapava do sul,Caracterização de Espaços Não Formais de Aprendizagem em Ciências do município de Caçapava do Sul,Lucilene Dornelles Mello,15/05/2017 - 31/12/2019
Caçapava do sul,Composição de sedimentos detríticos derivados de rochas ígneas em clima subtropical úmido e sua aplicação na análise de proveniência sedimentar,Felipe Guadagnin,15/02/2017 - 15/02/2020
Caçapava do sul,"CONCENTRAÇÕES DE RADÔNIO NAS ÁGUAS SUBTERRÂNEAS, E O IMPACTO PARA A POPULAÇÃO DE CAÇAPAVA DO SUL- RS",vinicius de abreu oliveira,15/03/2019 - 14/03/2021
Caçapava do sul,CORRELAÇÃO DE DADOS GEOLÓGICO-GEOFÍSICOS PARA A REDUÇÃO DE CUSTOS NO PROCESSO DE MODELAGEM GEOLÓGICA,Felipe Guadagnin,19/05/2017 - 20/12/2020
Caçapava do sul,Diagnóstico e Otimização de Operações Unitárias de Lavra e Beneficiamento Visando o Aproveitamento Sustentável de Jazida de Calcário,Luis Eduardo de Souza,01/04/2019 - 01/04/2023
Caçapava do sul,ESTRATIGRAFIA DE ALTA FREQUÊNCIA E MODELAGEM DE RESERVATÓRIO NOS DEPÓSITOS DA FORMAÇÃO PEDRA PINTADA,Ezequiel Galv,05/05/2019 - 05/05/2021
Caçapava do sul,Estudo da toxicidade do metil e etil mercúrio sobre o desenvolvimento de Drosophila melanogaster,Cristiane Lenz Dalla Corte,01/04/2019 - 31/03/2022
Caçapava do sul,Estudos Eletroquímicos de Filmes de DLC Depositados sobre Ligas de Titânio em Meios contendo Fluoretos e Brometos,Anelise Marlene Schmidt,07/08/2017 - 30/07/2019
Caçapava do sul,Fundamentos para o emprego da metodologia de Resolução de Problemas na Educação Básica,Mara Elisângela Jappe Goi,15/05/2017 - 15/05/2021
Caçapava do sul,GEOTURISMO E INTERPRETAÇÃO DO PATRIMÔNIO NATURAL DA CAMPANHA GAÚCHA COMO UM NOVO APORTE AO DESENVOLVIMENTO REGIONAL SUSTENTÁVEL,Felipe Guadagnin,22/10/2016 - 20/08/2020
Caçapava do sul,Investigação de Lineamentos Magnéticos no Rio Grande do Sul,Tiago Rafael Gregory,15/03/2017 - 15/03/2021
Caçapava do sul,"LEVANTAMENTO E CLASSIFICAÇÃO DOS SOLOS DA ZONA URBANA DE CAÇAPAVA DO SUL, RS",Rafael Matias Feltrin,25/10/2017 - 21/10/2019
Caçapava do sul,Modelagem computacional de sistemas nanome?tricos: nanoconfinamento e nanoestruturac?a?o,José Rafael Bordin,01/08/2017 - 31/07/2021
Caçapava do sul,Modelagem da estrutura crustal e do manto superior sob o perfil N-S da Província Borborema e Cráton São Francisco: um estudo por refração sísmica profunda,MARCUS VINICIUS APARECIDO GOMES DE LIMA,01/06/2017 - 31/05/2019
Caçapava do sul,"Modelagem de Dados Magnetotelúricos do Domínio Tectônico Sul da Província Borborema, Nordeste do Brasil",Andrea Cristina Lima dos Santos Matos,04/09/2017 - 11/08/2020
Caçapava do sul,"Modernização das metodologias de mapeamento geológico, planejamento de lavra e levantamento topográfico de superfície para mineração",Ítalo Gomes Gonçalves,01/03/2019 - 31/03/2020
Caçapava do sul,Monitoramento da Carga Orgânica Poluidora de Águas Superficiais  pela Avaliação Espectrofotométrica e  Espetrofluorimétrica da Oxidação do Azul de Metileno,Zilda Baratto Vendrame,17/04/2018 - 30/12/2019
Caçapava do sul,O uso da solução fundamental na obtenção de soluções em problemas elásticos e outras aplicações,Daniela de Rosso Tolfo,08/04/2019 - 30/04/2021
Caçapava do sul,Periodicidades em dados de precipitação pluviométrica no Estado do Rio Grande do Sul: avaliação das influências solar e geomagnética durante o último século,Everton Frigo,01/06/2017 - 31/05/2019
Caçapava do sul,Propostas didáticas para o Ensino de Ciências em Escola do Campo,Lucilene Dornelles Mello,02/05/2017 - 31/12/2019
Caçapava do sul,Reconhecimento de Indicadores Prospectivos de Depósitos Minerais na região Centro-Sul do Rio Grande do Sul,cristiane heredia gomes,01/10/2016 - 01/10/2020
Caçapava do sul,"Síntese e Caracterização de Ligantes Derivados de Carboidratos 1,2,3-Triazólicos",Jaqueline Pinto Vargas,05/12/2017 - 05/12/2021
Caçapava do sul,Síntese e caracterização de novos materiais nanoestruturados de carbono visando aplicação como adsorventes de íons metálicos em sistemas aquosos.,CAROLINA FERREIRA DE MATOS JAURIS,01/06/2017 - 31/05/2021
Caçapava do sul,Transformações das propostas curriculares em planejamento do professor no processo de ensino de Matemática,Maria Arlita da Silveira Soares,19/09/2017 - 18/09/2019
Caçapava do sul,Uso de líquens no monitoramento da qualidade do ar no Município de Caçapava do Sul - RS,Pedro Daniel da Cunha Kemerich,01/06/2017 - 01/06/2021
Caçapava do sul,Variações do campo geomagnético no sul do Brasil: possíveis implicações para a incidência de raios cósmicos galácticos,Everton Frigo,01/06/2017 - 31/12/2019
Dom Pedrito,Influência do Isolamento Social na Intenção de Realizar Turismo,Gustavo da Rosa Borges,01/08/2018 - 31/12/2019
Dom Pedrito,"Agricultura Familiar e seu papel estratégico para assegurar diversidade produtiva, gestão ambiental rural e prestação de Serviços ambientais: estudos de caso na região da campanha gaúcha",Shirley Grazieli da Silva Nascimento,26/03/2019 - 26/03/2022
Dom Pedrito,Alcances da interculturalidade: uma etnografia sobre formação de professores indígenas nas Licenciaturas em Educação do Campo.,Suzana Cavalheiro de Jesus,03/04/2017 - 11/12/2020
Dom Pedrito,Alfabetização Científica e professores de Ciências da Natureza de Dom Pedrito/RS: uma proposta de formação continuada,CADIDJA COUTINHO,01/03/2019 - 01/12/2019
Dom Pedrito,Alfabetização Ecológica: uma abordagem para o Ensino de Ciências utilizando uma tecnologia educacional,CADIDJA COUTINHO,01/03/2019 - 01/12/2019
Dom Pedrito,ANÁLISE DAS CONCEPÇÕES AVALIATIVAS EXPRESSAS NOS PROJETOS PEDAGÓGICOS DE CURSO,crisna daniela krause bierhalz,24/01/2019 - 31/12/2019
Dom Pedrito,Análise epistemológica do conteúdo de forças intermoleculares abordados nos livros didáticos aprovados pelo PNLD.,Ana Carolina Gomes Miranda,20/06/2018 - 20/12/2020
Dom Pedrito,AVALIAÇÃO DA DINÂMICA FOLICULAR E PERFIL HORMONAL REPRODUTIVO EM ÉGUAS DE DIFERENTES TIPOS E PORTES II,Adriana Pires Neves,01/09/2018 - 30/04/2019
Dom Pedrito,Avaliação da eficácia de anti-helmínticos e da resistência parasitária em ovinos na região da Campanha Gaúcha,Gladis Ferreira Corrêa,15/02/2017 - 31/12/2020
Dom Pedrito,AVALIAÇÃO DE PERFORMANCE DE EQUINOS CRIOULOS SUBMETIDOS A TREINAMENTO INTERVALADO PARA PROVAS DE RESISTÊNCIA,Adriana Pires Neves,01/03/2017 - 31/12/2019
Dom Pedrito,Avaliação do comportamento materno-filial de ovelhas e inferência do temperamento materno sobre o ganho de peso dos cordeiros,Gladis Ferreira Corrêa,15/02/2017 - 31/12/2020
Dom Pedrito,Base Nacional Comum Curricular : a experimentação no Ensino de Biologia.,Sandra Maders,26/03/2019 - 26/03/2020
Dom Pedrito,"Biodiversidade de fauna do solo no Bioma Pampa: efeitos da vegetação, solo e manejo do ecossistema",Daniel Hanke,01/03/2017 - 31/12/2020
Dom Pedrito,Caracterização da uva e do vinho Petit Verdot da região da Campanha Gaúcha,Renata Gimenez Sampaio Zocche,01/06/2017 - 01/06/2019
Dom Pedrito,Comportamento social de bovinos de corte  interações,Tisa Echevarria Leite,01/01/2019 - 31/12/2022
Dom Pedrito,Comportamento social de búfalos  interações e susceptibilidade a doenças,Tisa Echevarria Leite,01/01/2019 - 31/12/2019
Dom Pedrito,Comportamentos e Competências para Sustentabilidade no Bioma Pampa,Thiago Antonio Beuron,05/09/2018 - 05/12/2021
Dom Pedrito,Composição aromática de vinhos tintos elaborados na Campanha Gaúcha,Wellynthon Machado da Cunha,02/01/2018 - 26/11/2021
Dom Pedrito,Composição fenólica dos vinhos da Campanha Gaúcha,Angela Rossi Marcon,04/09/2018 - 10/12/2020
Dom Pedrito,Conhecendo o Bioma Pampa e sua diversidade florística através de uma saída de campo: a Educação Ambiental no Ensino de Ciências da Natureza,CADIDJA COUTINHO,01/03/2019 - 01/12/2019
Dom Pedrito,Construção de modelos de simulação,José Acélio Silveira da Fontoura Júnior,01/03/2018 - 01/03/2022
Dom Pedrito,"Correlações entre peso, idade e condição corporal com as características de carcaça analisadas por ultrassonografia em bovinos de corte",Angélica Pinho,15/03/2018 - 15/03/2020
Dom Pedrito,Desenho Universal para a Aprendizagem no Ensino de Ciências da Natureza,Franciele Braz de Oliveira Coelho,20/03/2019 - 31/07/2019
Dom Pedrito,"Diagnóstico, elaboração e análise de estratégias motivacionais na prevenção da evasão no curso de Zootecnia da UNIPAMPA",Luciane Rumpel Segabinazzi,16/02/2017 - 31/12/2020
Dom Pedrito,Docência universitária: metodologias de ensino e recursos pedagógicos,Ana Carolina de Oliveira Salgueiro de Moura,01/03/2018 - 31/08/2020
Dom Pedrito,EFEITO DO EL NIÑO E LA NIÑA NA PRODUÇÃO E QUALIDADE DE UVAS (Vitis vinifera L.) NA REGIÃO DE SANTANA DO LIVRAMENTO/RS,Vagner Brasil Costa,01/03/2019 - 28/02/2021
Dom Pedrito,Efeitos de níveis crescentes de adubação nitrogenada em características físico-química e morfológicas do Capim Annoni (Eragostis Plana Ness),José Acélio Silveira da Fontoura Júnior,01/04/2018 - 01/04/2020
Dom Pedrito,Ensino de Ciências na Agricultura: uma proposta de jogo didático,Camila Aparecida Tolentino Cicuto,18/09/2018 - 31/07/2019
Dom Pedrito,Estágio curricular em Ciências da Natureza: percepções da escola e do professor regente,CADIDJA COUTINHO,01/03/2019 - 01/12/2019
Dom Pedrito,Estudo de diferentes intensidade e épocas de desfolha na translocação de potássio em uvas Cabernet Sauvignon,Renata Gimenez Sampaio Zocche,10/08/2017 - 10/08/2019
Dom Pedrito,Estudo de um sistema de produção de leite em pequenos ruminantes suplementados com Farelo de Arroz Integral para elaboração de derivados,Gladis Ferreira Corrêa,15/02/2017 - 31/12/2020
Dom Pedrito,Hidromel do Pampa: análise de viabilidade da produção de hidromel  no município de Dom Pedrito,Lilian Kratz Vogt,01/04/2017 - 01/04/2020
Dom Pedrito,"Identificação de helmintos gastrintestinal encontrados em ruminantes do município de Dom Pedrito, RS e avaliação da atividade in vitro de anti-helmínticos sobre as larvas infectantes (L3).",Anelise Afonso Martins,15/03/2017 - 15/12/2020
Dom Pedrito,Identificação e cultivo de espécies com multipropósito uso nos ecossistemas campestres do RS,LEONARDO PAZ DEBLE,01/03/2018 - 31/12/2019
Dom Pedrito,"Identificação e quantificação de nematódeos e coccídios gastrintestinais presentes em búfalos naturalmente infectados no município de Rosário do Sul, RS.",Anelise Afonso Martins,29/03/2019 - 20/12/2020
Dom Pedrito,Implantação de uma Coleção de Cepas de Microalgas,Tatiana Machdo,12/03/2018 - 31/12/2020
Dom Pedrito,INCLUSÃO DE ALUNOS COM TRANSTORNO DO ESPECTRO AUTISTA (T. E. A) NO ENSINO DE CIÊNCIAS NAS ESCOLAS PÚBLICAS MUNICIPAIS DE DOM PEDRITO  RS.,Sandra Maders,26/03/2019 - 30/12/2019
Dom Pedrito,Interações sociais e comportamento em ordenha de ovelhas,Tisa Echevarria Leite,01/01/2019 - 31/12/2020
Dom Pedrito,"Juventude, fronteira e as múltiplas ruralidades do Pampa.",Jonas Anderson Simões das Neves,20/03/2018 - 20/03/2022
Dom Pedrito,Necessidades educativas na  Fronteira Brasil- Uruguai,Ignacio Pablo Traversa Tejero,01/04/2016 - 01/04/2020
Dom Pedrito,O discurso oficial sobre a Avaliação da Aprendizagem na formação de professores de Ciências da Natureza,crisna daniela krause bierhalz,24/01/2019 - 31/12/2019
Dom Pedrito,O Ensino Inclusivo em Ciências da Natureza para Deficientes Visuais através do uso de Sequência Didática.,Franciele Braz de Oliveira Coelho,15/02/2019 - 31/12/2019
Dom Pedrito,O Uso da Experimentação nas aulas de Ciências da Natureza no Ensino Fundamental na cidade de Dom Pedrito,Camila Aparecida Tolentino Cicuto,01/10/2018 - 31/07/2019
Dom Pedrito,Pedagogia da Alternância nos cursos de Licenciatura em Educação do Campo no Rio Grande do Sul,Ana Carolina de Oliveira Salgueiro de Moura,01/09/2018 - 31/07/2020
Dom Pedrito,Perfil da criação de bezerras nos assentamentos da reforma agrária de Santana do Livramento,Deise Dalazen Castagnara,22/07/2017 - 22/07/2019
Dom Pedrito,PERFIL SOCIOECONÔMICO DA MÃO DE OBRA NA VITICULTURA NA CAMPANHA GAÚCHA,Rodrigo da Silva Lisboa,30/03/2018 - 20/12/2019
Dom Pedrito,PIBID: PROCESSOS FORMATIVOS DOS ACADÊMICOS DO CURSO DE CIÊNCIAS DA NATUREZA - LICENCIATURA UNIPAMPA - CAMPUS DOM PEDRITO.,Sandra Maders,26/03/2019 - 30/12/2019
Dom Pedrito,Práticas Pedagógicas que articulam a Educação do Campo e o ensino de Ciências,Ana Carolina de Oliveira Salgueiro de Moura,27/02/2019 - 15/03/2020
Dom Pedrito,Produção de carne de qualidade em diferentes sistemas de alimentação de cordeiros na Região da Campanha do Rio Grande do Sul - RS,Gladis Ferreira Corrêa,15/02/2017 - 31/12/2020
Dom Pedrito,Promovendo a Alfabetização Científica no Ensino Médio a partir de questões socioambientais e nutricionais,Camila Aparecida Tolentino Cicuto,01/03/2019 - 30/06/2020
Dom Pedrito,Proposta de novas tecnologias para promotores de crescimento vegetal e condicionadores de solo à base de biocarvão e substâncias húmicas,Daniel Hanke,28/03/2018 - 28/03/2021
Dom Pedrito,Quantificação do óleo de sementes de uvas oriundas de diferentes variedades de Vitis vinífera cultivadas na Campanha Gaúcha,Suziane Antes Jacobs,01/05/2018 - 01/05/2022
Dom Pedrito,Revisão sistemática da literatura para pesquisa em bovinos de corte,Guilherme Joner,04/03/2019 - 31/12/2022
Dom Pedrito,Sensoriamento Remoto e SIG empregados na geologia do vinho: ferramentas de suporte à caracterização de terroir vitivinícola no município de Dom Pedrito -  RS,Daniel Hanke,01/03/2017 - 30/12/2019
Dom Pedrito,Tecnologias socioecológicas e Práticas Pedagógicas no Rio Grande do Sul,Marcelo Vaz Pupo,20/03/2019 - 19/12/2020
Dom Pedrito,Transição progressiva dos modelos explicativos de estudantes sobre química orgânica.,Ana Carolina Gomes Miranda,04/04/2019 - 15/12/2022
Dom Pedrito,USO DE ALTERNATIVAS DE FERTILIZAÇÃO DA ÁGUA EM SISTEMA DE CULTIVO COM BIOFLOCOS E SEU EFEITO NO DESEMPENHO ZOOTÉCNICO DE JUVENIS E ADULTOS DE JUNDIÁ Rhamdia quelen,PAULO RODINEI SOARES LOPES,20/06/2016 - 31/12/2019
Dom Pedrito,Utilização do filme Procurando Dory como recurso para o Ensino de Ciências da Natureza da Educação Básica,Franciele Braz de Oliveira Coelho,15/02/2019 - 31/12/2019
Dom Pedrito,Visões do Campo: Vertentes e Signos para a formação de educadores do campo,Carla Valeria Leonini Crivellaro,09/05/2019 - 09/05/2021
Dom Pedrito,Vitivinicultura na Região de Dom Pedrito - Rio Grande do Sul (RS),Juan Aguila,01/01/2017 - 31/12/2020
Itaqui,GESTÃO DA POLÍTICA DE ACESSO PARA FRONTEIRIÇOS NA UNIPAMPA,Itamara Martins de Souza,06/04/2018 - 31/12/2019
Itaqui,A influência da dor frente ao consumo alimentar em pacientes hospitalizados no interior do Rio Grande do Sul.,Fabiana Silveira Cop,01/04/2019 - 31/12/2019
Itaqui,AÇÃO DO COMPOSTO 7-CLORO-4-(FENILSELANIL) QUINOLINA SOBRE AS ALTERAÇÕES PSICOMOTORAS E NÃO-MOTORAS EM UM MODELO MIMÉTICO DE DOENÇA DE PARKINSON EM Drosophila melanogaster,Shanda de Freitas Couto,01/04/2019 - 31/03/2021
Itaqui,Aceitação da dieta e estado nutricional de pacientes internados em um hospital na fronteira oeste do Rio Grande do Sul.,Karina Sanches Machado d'Almeida,02/08/2018 - 31/07/2019
Itaqui,Acompanhamento e sistematização das estatísticas econômicas e sociais da região do Corede Fronteira Oeste RS,José Carlos Severo Corrêa,20/10/2018 - 20/12/2021
Itaqui,Adubação organomineral e mineral e reflexos em culturas hibernais e estivais,Eloir Missio,12/01/2019 - 31/12/2020
Itaqui,Alternativas forrageiras em Sistemas Integrados de Produção Agropecuária na Fronteira Oeste do RS,Eduardo Bohrer de Azevedo,05/03/2018 - 05/03/2022
Itaqui,Análise do consumo de recursos ergogênicos nutricionais e farmacológicos por frequentadores de academias de ginástica da cidade de Itaqui-RS.,Marina Prigol,15/03/2018 - 15/05/2019
Itaqui,Análise do fenômeno da violência contra o corpo social feminino  nos contextos sociocultural e histórico dos municípios de Itaqui e São Borja/RS,Cristina dos Santos Lovato,09/02/2019 - 09/02/2020
Itaqui,Análise multicritério aplicada ao mapeamento de áreas de risco de inundação na cidade de Itaqui-RS,Leydimere Janny Cota Oliveira,01/03/2018 - 31/12/2020
Itaqui,Avaliação da atividade catalítica de compostos Triazenos como organocatalisadores de processos de Polimerização por Abertura do Anel - ROP.,Augusto Gonzaga Oliveira de Freitas,05/03/2018 - 31/12/2019
Itaqui,Avaliação das características tecnológicas e probióticas de bactérias ácido láticas isoladas de queijo mussarela,CARLA POHL SEHN,01/03/2018 - 31/12/2019
Itaqui,Avaliação das diferentes formas de abastecimento alimentar de restaurantes universitários,CARLA POHL SEHN,03/08/2018 - 20/12/2019
Itaqui,Avaliação de nanopartículas de ?-caroteno sobre o modelo experimental de doença de Parkinson em Drosophila melanogaster,Gustavo Petri Guerra,15/10/2018 - 15/10/2020
Itaqui,"Avaliação do conhecimento de idosos que frequentam um grupo de apoio ao idoso no município de Itaqui/RS, sobre aproveitamento integral de alimentos, antes e após prática culinária.",Fabiana Silveira Cop,01/04/2019 - 31/12/2019
Itaqui,Avaliação do potencial farmacológico do flavonoide hesperidina frente a neurotoxicidade induzida pela exposição crônica ao Ferro em Drosophila melanogaster,Marina Prigol,01/03/2018 - 30/12/2019
Itaqui,AVALIAÇÃO E VALIDAÇÃO DE MÉTODOS ALTERNATIVOS PARA DETERMINAR O GRAU DE UMIDADE EM GRÃOS,Leomar Hackbart da Silva,01/05/2018 - 01/05/2022
Itaqui,Avaliação nutricional e análise dos efeitos colaterais de pacientes em tratamento oncológico,Ana Letícia Vargas Barcelos,12/03/2018 - 31/12/2021
Itaqui,Base Nacional Comum Curricular (BNCC) e Reforma do Ensino Médio em escolas da Região da Fronteira Oeste do Estado do Rio Grande do Sul: a política em uso,GABRIEL DOS SANTOS KEHLER,11/03/2019 - 28/02/2020
Itaqui,"Bebidas fermentadas a base de mel, destiladas e por misturas produzidas em Itaqui, RS",Angelita Machado Leitão,28/02/2018 - 31/12/2021
Itaqui,Cálculo diferencial e integral em ? e ?n,KARLA BEATRIZ VIVIAN SILVEIRA,19/03/2018 - 19/12/2019
Itaqui,Características funcionais e qualidade microscópica de ervas e especiarias utilizadas na culinária brasileira,Paula Ferreira de Araujo Ribeiro,01/03/2018 - 31/12/2019
Itaqui,Caracterização físico-química e sensorial de produtos elaborados com farinha de bagaço de uva,Angelita Machado Leitão,12/03/2018 - 31/12/2019
Itaqui,Cerveja artesanal produzida com diferentes adjuntos,Angelita Machado Leitão,28/03/2018 - 31/12/2021
Itaqui,Conhecimento em Redes de Pesquisadores,Silvia Maria Puentes Bentancourt,02/05/2018 - 31/12/2019
Itaqui,"Consumo alimentar, comensalidade e obstáculos para uma alimentação adequada e saudável em estudantes da UNIPAMPA, Campus Itaqui/RS.",Roberta,13/08/2018 - 18/12/2019
Itaqui,Cultivo de flores comestíveis na fronteira oeste do Rio Grande do Sul,Luciana Zago Ethur,01/03/2019 - 31/12/2020
Itaqui,DESEMPENHO DE SEMENTES DE ARROZ IRRIGADO ORIGINADAS DA ADUBAÇÃO COM SILÍCIO,Daniel Andrei Robe Fonseca,05/05/2017 - 30/12/2020
Itaqui,Determinação de Aminoácidos em Alimentos,Valcenir Júnior Mendes Furlan,10/04/2019 - 30/04/2022
Itaqui,Determinação do desempenho de tratores agrícolas em solos de várzea e desenvolvimento de um aplicativo para dispositivos móveis,Alexandre Russini,01/03/2017 - 31/12/2020
Itaqui,Distribuição de sementes na fileira e desempenho da cultura de soja,Amauri Nelson Beutler,15/09/2017 - 31/12/2019
Itaqui,Diversificação no cultivo de hortaliças da fronteira oeste do Rio Grande do Sul,Luciana Zago Ethur,01/04/2018 - 31/12/2020
Itaqui,Efeito da suplementação de creatina combinada com treinamento resistido sobre a composição corporal e força muscular de idosos.,Marina Prigol,15/03/2018 - 15/05/2019
Itaqui,Efeito de nanopartículas de luteína sobre o modelo experimental de transtorno do espectro autista em Drosophila melanogaster.,Gustavo Petri Guerra,15/10/2018 - 15/10/2020
Itaqui,Efeito de nanopartículas de luteína sobre o modelo experimental de transtorno do espectro autista induzido por ácido valpróico em ratos,Gustavo Petri Guerra,15/10/2018 - 15/10/2022
Itaqui,EFEITO NEUROPROTETOR DO COMPOSTO 4-FENILSELENIL-7-CLOROQUINOLINA EM UM MODELO DE DOENÇA DE PARKINSON INDUZIDA POR ROTENONA EM Drosophila melanogaster,Marina Prigol,01/03/2018 - 28/02/2020
Itaqui,Elaboração de proposta de redução de custos para um restaurante universitário,Joice Trindade Silveira,01/08/2018 - 31/12/2019
Itaqui,Elaboração e caracterização físico-química e sensorial de produtos a base de flores comestíveis,Angelita Machado Leitão,12/03/2018 - 31/12/2021
Itaqui,Estereótipos femininos e a percepção sobre a identidade profissional do nutricionista,Cristina dos Santos Lovato,18/03/2019 - 18/03/2020
Itaqui,"Esteticismo, educação e cultura no pensamento de Mário Vieira de Mello",Cesar Alberto Ranquetat Júnior,13/08/2018 - 13/08/2021
Itaqui,Estratégias de seleção de genótipos de trigo tolerantes ao encharcamento,Guilherme Ribeiro,01/08/2017 - 31/07/2020
Itaqui,Estresse crônico moderado imprevisível induz o comportamento depressivo em Drosophila melanogaster: investigação da ação terapêutica do ?-orizanol,Marina Prigol,01/03/2018 - 30/01/2021
Itaqui,Estudo de Sinais de Ondas de Rádio de Matéria Escura por Sistemas Sujeitos a um Campo Gravitacional Intenso,Elaine Cristina Ferreira Silva Fortes,01/01/2019 - 31/12/2020
Itaqui,"Estudo do peróxido de hidrogênio como alternativa para sanitização e avaliação dos seus efeitos sobre os micro-organismos patogênicos, deteriorantes e na vida de prateleira em morangos frescos",Paula Fernanda Pinto da Costa,27/02/2019 - 30/12/2020
Itaqui,Estudos em Análise na Reta,Alisson Daros Santos,28/07/2018 - 31/12/2019
Itaqui,Etologia de suínos em crescimento e terminação alojados em baias coletivas e alimentados por comedouro inteligente,Bruno Neutzling Fraga,06/03/2017 - 31/12/2019
Itaqui,Fatores associados ao consumo alimentar de estudantes da rede municipal de ensino fundamental de um município da Fronteira Oeste do Rio Grande do Sul,Lana Carneiro Almeida,20/03/2019 - 15/12/2019
Itaqui,"Fenologia, crescimento e desenvolvimento de physalis cultivados em diferentes espaçamentos e número de hastes",Anderson Weber,01/06/2018 - 31/12/2021
Itaqui,Identificação de fatores que interferem no aleitamento materno e no desmame precoce: uma revisão integrativa,Fabiana Silveira Cop,01/05/2019 - 31/12/2019
Itaqui,Indução de mutação em plantas cultivadas.,Adriana Pires Soares Bresolin,15/03/2018 - 15/12/2021
Itaqui,INFLUÊNCIA DA DENSIDADE POPULACIONAL DE CULTIVARES DE SOJA NA PRODUÇÃO DE SEMENTES EM ÁREA DE VÁRZEA,Daniel Andrei Robe Fonseca,01/04/2019 - 30/03/2022
Itaqui,Influência do tipo de secagem no rendimento de engenho de arroz,Tiago Andre Kaminski,14/09/2018 - 31/12/2019
